Nyheder, sport og underholdning;https://ekstrabladet.dk/
Ekspert er løbet tør for kraftudtryk om smitte-opsporingen og refererer til Egon Olsens brug af: »klamphuggere« og »lusede amatører« - politiken.dk;https://politiken.dk/forbrugogliv/sundhedogmotion/art8053948/Ekspert-er-l%C3%B8bet-t%C3%B8r-for-kraftudtryk-om-smitte-opsporingen-og-refererer-til-Egon-Olsens-brug-af-%C2%BBklamphuggere%C2%AB-og-%C2%BBlusede-amat%C3%B8rer%C2%AB?ref=eblistermest
Politiken - Startside | Facebook;https://facebook.com/politiken/
https://l.facebook.com/l.php?u=https%3A%2F%2Fpolitiken.dk%2Fforbrugogliv%2Fsundhedogmotion%2Fart8054084%2FFra-midten-af-februar-vil-britisk-variant-v%25C3%25A6re-den-dominerende-i-Danmark%3Futm_medium%3DSocial%26utm_source%3DFacebook%23Echobox%3D1609857046&h=AT1sZL2WeXFo7-5EZvE6pEcK178yWSh3gTTQegs1UKw-VwANILTLD-9oLmLEwPpaxqkoEkBCp4jY4kBUlAcBI4VKN6yOF3M7z2zNAhULUeARplL80m-5fi6eGBvrbbgV-7LHo0vNgYdD3fYP_fkt7cBGJ-Ve0ZINVpsXgs6fXQ;https://l.facebook.com/l.php?u=https%3A%2F%2Fpolitiken.dk%2Fforbrugogliv%2Fsundhedogmotion%2Fart8054084%2FFra-midten-af-februar-vil-britisk-variant-v%25C3%25A6re-den-dominerende-i-Danmark%3Futm_medium%3DSocial%26utm_source%3DFacebook%23Echobox%3D1609857046&h=AT1sZL2WeXFo7-5EZvE6pEcK178yWSh3gTTQegs1UKw-VwANILTLD-9oLmLEwPpaxqkoEkBCp4jY4kBUlAcBI4VKN6yOF3M7z2zNAhULUeARplL80m-5fi6eGBvrbbgV-7LHo0vNgYdD3fYP_fkt7cBGJ-Ve0ZINVpsXgs6fXQ
Monitormedier;https://monitormedier.dk
Klimamonitor;https://klimamonitor.dk/
Byrummonitor;https://byrummonitor.dk/
Klimamonitor - Startside | Facebook;https://www.facebook.com/Klimamonitor
RSS-feeds fra Ekstra Bladet – Ekstra Bladet;https://ekstrabladet.dk/services/article1905456.ece
Fik du hørt: Ignorerede David Attenborough klimaforandringerne? - politiken.dk;https://politiken.dk/podcast/dulyttertilpolitiken/art8038996/Ignorerede-David-Attenborough-klimaforandringerne
Esbjerg Kommune - politikenbyrum.dk;https://politikenbyrum.dk/tag/main/Esbjerg_Kommune
https://l.facebook.com/l.php?u=https%3A%2F%2Fpolitiken.dk%2Fkultur%2Fart8053423%2F%25C3%2598h-aflyste-Spice-Girl-lige-hele-den-britiske-festivalsommer-p%25C3%25A5-direkte-radio%3Futm_medium%3DSocial%26utm_source%3DFacebook%23Echobox%3D1609849539&h=AT1Lh1dtFLTSHmu5Z3wG8-ouHnQq6_2hiTNdztEUsD43ppA8RVsuoRblOG4PeIXnm5OzllYsqjZJezsiAa-WZUDeDYKcACZq3Y34VAGo50-WRN0xyW2V2qKukrpTwOwdcN5grVfM3WIIh-rLPoMHt66oEGH6RzJ2EA0;https://l.facebook.com/l.php?u=https%3A%2F%2Fpolitiken.dk%2Fkultur%2Fart8053423%2F%25C3%2598h-aflyste-Spice-Girl-lige-hele-den-britiske-festivalsommer-p%25C3%25A5-direkte-radio%3Futm_medium%3DSocial%26utm_source%3DFacebook%23Echobox%3D1609849539&h=AT1Lh1dtFLTSHmu5Z3wG8-ouHnQq6_2hiTNdztEUsD43ppA8RVsuoRblOG4PeIXnm5OzllYsqjZJezsiAa-WZUDeDYKcACZq3Y34VAGo50-WRN0xyW2V2qKukrpTwOwdcN5grVfM3WIIh-rLPoMHt66oEGH6RzJ2EA0
Sundhedsmonitor;https://politikensundhed.dk/debat/
Politiken News in English - Startside | Facebook;https://www.facebook.com/Politiken-News-in-English-217906511583025/
Mit største klimaønske for 2021: Drop CO2-reduktioner – for dét, vi har brug for, er transformationer - miljoogklima.dk;https://miljoogklima.dk/debat/art8044119/Drop-CO2-reduktioner-%E2%80%93-for-d%C3%A9t-vi-har-brug-for-er-transformationer
Abonnement;https://ekstrabladet.dk/abonnement/
Nyuddannet cand.scient.pol.: Danske universiteter har udviklet sig til søvndyssende pølsefabrikker - politiken.dk;https://politiken.dk/debat/debatindlaeg/art8043145/Danske-universiteter-har-udviklet-sig-til-s%C3%B8vndyssende-p%C3%B8lsefabrikker
